0.285406373,0.893069209,0.538343611,0.842725434,0
0.287470296,0.897623347,0.519221677,0.854639603,0
0.290007985,0.901931513,0.477665192,0.878541953,0
0.2929021,0.906008738,0.483790544,0.875183815,0
0.295318425,0.910386103,0.529850158,0.848091275,0
0.297281716,0.914984568,0.569442386,0.822031246,0
0.298829682,0.919738901,0.60330812,0.797508189,0
0.299999993,0.92459997,0.618844234,0.785513726,0
0.299999999,0.924600001,0.692302783,0.721607134,0
0.24,0.97,0.692302783,0.721607134,s
0.239032949,0.965437447,0.778329861,0.627855579,0
0.237201914,0.973895013,0.739006138,0.673698692,0
0.237789244,0.978860375,0.664292911,0.747472359,0
0.238376211,0.983825814,0.668965562,0.743293399,0
0.238838858,0.988804299,0.673724585,0.738982532,0
0.239298109,0.993783165,0.676640064,0.736313944,0
0.239682001,0.99876844,0.679512865,0.733663592,0
0.240063356,1.003753868,0.681386395,0.73192389,0
0.240396246,1.008742805,0.683210629,0.730221361,0
0.240727819,1.013731743,0.684458617,0.729051714,0
0.241026567,1.018722816,0.685654021,0.727927581,0
0.241325392,1.02371389,0.686478953,0.727149673,0
0.2416015,1.02870626,0.687242673,0.72642791,0
0.241879343,1.033698554,0.687737929,0.725959049,0
0.242141832,1.038691688,0.688162094,0.725556981,0
0.242408003,1.043684592,0.688367726,0.725361891,0
0.242664827,1.048677955,0.688484755,0.725250813,0
0.242927774,1.053671012,0.688407391,0.725324248,0
0.243186735,1.058664374,0.68822028,0.725501789,0
0.243454832,1.063657126,0.687839696,0.725862627,0
0.243724264,1.068649878,0.687324597,0.726350396,0
0.244006533,1.073641943,0.686606807,0.727028949,0
0.244295687,1.078633551,0.685721402,0.727864107,0
0.244602255,1.083624167,0.684609185,0.728910326,0
0.244921888,1.088613867,0.683291414,0.730145769,0
0.245264505,1.093602117,0.681713462,0.73161927,0
0.245627226,1.098588995,0.679880264,0.733323139,0
0.246019758,1.103573507,0.674472303,0.738300151,0
0.246528906,1.108547567,0.670712434,0.741717487,0
0.247022661,1.113523153,0.663752364,0.747952405,0
0.247717317,1.11847463,0.664209296,0.747546662,0
0.248198904,1.12345136,0.780345989,0.625348013,0
0.245646471,1.127750829,0.873753667,0.486368717,0
0.24293096,1.131949132,0.884544924,0.46645501,0
0.239999994,1.136000035,0.89055917,0.454867414,0
0.24,1.105,0.692714964,0.721211466,r
0.239890207,1.116643346,-0.967418047,0.253184365,0
0.22973062,1.110934576,-0.995700517,0.092630886,0
0.232306589,1.115220006,0.498345026,0.866978798,0
0.234763197,1.119574865,0.514998078,0.857191332,0
0.23700067,1.1240463,0.607671656,0.794188364,0
0.237326082,1.129035695,0.683862311,0.729611088,0
0.237647318,1.134025395,0.687435338,0.72624559,0
0.237874712,1.139020207,0.690937813,0.722914199,0
0.238099417,1.144015172,0.69278128,0.721147764,0
0.238275789,1.149012044,0.694519926,0.719473469,0
0.238452257,1.154008915,0.695435179,0.718588833,0
0.238603186,1.159006626,0.696267121,0.717782764,0
0.238756498,1.164004261,0.696659487,0.717401951,0
0.238896498,1.169002354,0.69698723,0.717083538,0
0.239040674,1.174000217,0.697058321,0.717014433,0
0.23917869,1.17899831,0.69707822,0.716995088,0
0.239322313,1.18399625,0.696936643,0.717132704,0
0.239464277,1.188994266,0.665387797,0.746497877,0
0.240463232,1.193893482,0.633242124,0.773953753,0
0.241444353,1.198796207,0.633772356,0.773519619,0
0.24242988,1.203698169,0.633998596,0.773334197,0
0.243405279,1.208602115,0.634104755,0.773247153,0
0.244388098,1.213504535,0.634002357,0.773331114,0
0.245366091,1.218407947,0.633823859,0.773477418,0
0.246353449,1.223309527,0.63350352,0.773739808,0
0.247339567,1.228211337,0.633136737,0.774039968,0
0.248336195,1.233110934,0.632676399,0.77441628,0
0.249333967,1.238010378,0.629658754,0.776871838,0
0.250406736,1.242893954,0.626946955,0.779061946,0
0.251472715,1.247778979,0.627084667,0.778951103,0
0.252542032,1.252663317,0.627121405,0.778921526,0
0.253607095,1.257548571,0.627108434,0.778931969,0
0.254676737,1.262432833,0.627017537,0.77900514,0
0.255744089,1.267317629,0.62689279,0.779105532,0
0.256816858,1.272201204,0.626709677,0.779252835,0
0.257888788,1.277084932,0.626502018,0.779419798,0
0.258966745,1.281967287,0.624926061,0.780683943,0
0.2600781,1.286842164,0.623509507,0.781815768,0
0.261191476,1.291716737,0.596223917,0.802818186,0
0.262961629,1.296392793,0.585633813,0.810575744,0
0.264329313,1.30120221,0.560240963,0.828329683,0
0.266663984,1.305623597,0.526105572,0.850419265,0
0.268792356,1.310147981,0.5765393,0.817069419,0
0.269999994,1.31499997,0.320450006,0.94726543,0
0.288186276,1.32496518,0.36028511,0.932842237,0
0.28401788,1.32772641,0,1,0
0.288186276,1.32496518,0.707106781,0.707106781,0
0.28401788,1.327726563,0.569594838,0.821925618,0
0.288186334,1.324965332,-0.880579982,0.473897558,0
0.284010327,1.327715119,-0.881293894,0.472568591,0
0.288166364,1.324935273,-0.871249989,0.490839542,0
0.283778947,1.327333191,-0.888323149,0.459218884,0
0.287494786,1.323987702,-0.857678817,0.51418581,0
0.282648156,1.325216645,0.983728144,0.179663404,0
0.27819999,1.32749997,0.972017144,0.234909922,0
0.2782,1.327500001,-0.969259548,0.2460405,0
0.313121,1.36663,-0.969259548,0.2460405,C
0.274098104,1.33875058,-0.573351453,0.819309533,0
0.27819999,1.32749997,-0.573350784,0.819310002,0
0.2782,1.327500001,-0.272422044,0.962177858,0
0.298121,1.36663,-0.272422044,0.962177858,H
0.290157121,1.342553528,-0.950441247,0.310904224,0
0.283979257,1.338027466,-0.949323765,0.314299839,0
0.279999993,1.33499997,-0.86058833,0.509301214,0
0.27819999,1.32749997,-0.785293912,0.619123148,0
0.2782,1.327500001,0.69250893,0.721409303,0
0.280121,1.36663,0.69250893,0.721409303,S
0.289519303,1.342083557,-0.876687212,0.48106084,0
0.286107915,1.336726807,-0.790663129,0.612251432,0
0.286856416,1.331783264,-0.66488199,0.746948418,0
0.287265866,1.326800049,-0.684392295,0.729113973,0
0.287488454,1.321804932,-0.693501427,0.720455252,0
0.287646974,1.316807526,-0.698095211,0.716004942,0
0.287741712,1.311808289,-0.702830532,0.711357324,0
0.287767556,1.306808442,-0.707741078,0.706471915,0
0.287723763,1.301808595,-0.712785062,0.701382531,0
0.287606309,1.296809968,-0.717961686,0.696082623,0
0.287414391,1.29181363,-0.723220103,0.69061761,0
0.287145379,1.286820955,-0.728550518,0.684992075,0
0.286798699,1.281833009,-0.733909525,0.679247237,0
0.286372941,1.276851167,-0.739284961,0.673392714,0
0.285867875,1.27187665,-0.744645,0.667460729,0
0.285283044,1.266910982,-0.749978094,0.661462666,0
0.284618581,1.261955385,-0.755258358,0.655427199,0
0.283874791,1.257011004,-0.760477865,0.649363856,0
0.283052094,1.252079134,-0.765622167,0.643290523,0
0.282151292,1.247160921,-0.770683681,0.637217909,0
0.281173089,1.242257586,-0.775656512,0.631155271,0
0.280118497,1.237370043,-0.778075038,0.628171343,0
0.279065068,1.232482272,-0.777571778,0.628794188,0
0.278026136,1.227591372,-0.776507598,0.630107888,0
0.277005799,1.222696658,-0.775206609,0.631707775,0
0.276007245,1.217797366,-0.77369277,0.633560966,0
0.275033792,1.212893039,-0.771997412,0.635625672,0
0.274087651,1.207983371,-0.77014297,0.637871309,0
0.273171399,1.203068057,-0.768155098,0.640263809,0
0.272286409,1.198146945,-0.766054617,0.642775484,0
0.271434606,1.193220035,-0.763865731,0.645375197,0
0.270616601,1.188287403,-0.761887637,0.647709216,0
0.269825166,1.183350498,-0.761155988,0.648568857,0
0.269029439,1.178414204,-0.761417474,0.648261853,0
0.268230031,1.173478519,-0.761674959,0.647959302,0
0.267426465,1.168543522,-0.761923393,0.647667154,0
0.266619485,1.163609059,-0.762160958,0.647387577,0
0.265808671,1.158675206,-0.762386239,0.647122263,0
0.264994825,1.153741887,-0.762596212,0.646874808,0
0.264177621,1.148809178,-0.762789688,0.646646651,0
0.263357862,1.143876775,-0.762965053,0.646439732,0
0.262535299,1.138944905,-0.763121922,0.646254541,0
0.261710771,1.134013417,-0.76325869,0.646093005,0
0.260884031,1.129082234,-0.763373952,0.645956817,0
0.260055975,1.124151281,-0.76347947,0.645832098,0
0.259226011,1.119220632,-0.76358679,0.645705207,0
0.258394674,1.114290212,-0.763695105,0.645577096,0
0.257561411,1.109360174,-0.763801774,0.645450888,0
0.256726812,1.104430288,-0.763904978,0.645328741,0
0.255890382,1.099500707,-0.764005345,0.645209914,0
0.255052732,1.094571432,-0.764101037,0.645096587,0
0.254213384,1.089642385,-0.764190428,0.644990689,0
0.253372987,1.084713492,-0.764273549,0.644892194,0
0.252531103,1.079784903,-0.764348363,0.64480352,0
0.251688417,1.07485639,-0.764415895,0.64472346,0
0.250844473,1.069928183,-0.764474519,0.644653945,0
0.249999994,1.064999976,-0.959871013,0.280441864,0
0.239999994,1.063000006,-0.995133436,0.098536514,0
0.242,1.043,0.69250893,0.721409303,r
0.245,1.08,-0.654836677,0.755770419,0
0.235,0.8754,-0.272422044,0.962177858,g
0.255,0.8954,-0.272422044,0.962177858,0
0.215,0.568,-0.9659258,0.258819,b
0.24,0.6022,-0.969259548,0.2460405,0
0.3177,0.4853,-0.969259548,0.2460405,!
